user_id,channel,product_id,lesson,unit_price,product_money,num_cancel,num_completed,num_student_absent,num_teacher_absent,per_completed,avg_days_class,per_weekday,per_weekend,teacher_id,num_teacher,num_issue,total_point,material,avg_days_reserve,std_days_between_class,cr_id,if_repurchase
16545727,97.0,25.0,50.0,177.8,8888.0,1.0,16.0,0.0,0.0,0.32,9.375,0.0625,0.9375,432.0,3.0,0.0,4.0,4.0,12.0,4.874679476642542,54.0,0
16552522,97.0,25.0,56.0,178.6,10000.0,10.0,56.0,0.0,0.0,1.0,2.0,0.8214285714285714,0.17857142857142858,1730.0,6.0,0.0,4.72,4.7,22.071428571428573,2.2812049675327524,54.0,1
16555241,97.0,21.0,98.0,72.8,7136.0,2.0,17.0,0.0,1.0,0.17,17.294117647058822,0.8823529411764706,0.11764705882352941,812.0,9.0,0.0,4.72,4.7,3.9411764705882355,42.21008382449137,54.0,0
16556127,97.0,25.0,32.0,199.0,6368.0,2.0,16.0,0.0,0.0,0.5,12.0,0.9375,0.0625,1488.0,2.0,0.0,4.72,4.7,22.0625,10.219058991250941,54.0,0
16561284,1662.0,25.0,56.0,178.6,10000.0,1.0,21.0,0.0,2.0,0.38,16.0,0.7142857142857143,0.2857142857142857,1643.0,14.0,1.0,4.72,4.7,13.047619047619047,14.537799663209666,54.0,0
16562478,97.0,25.0,32.0,189.0,6048.0,12.0,24.0,0.0,0.0,0.75,9.333333333333334,0.7083333333333334,0.2916666666666667,1846.0,4.0,0.0,4.72,4.7,34.916666666666664,19.736259208275307,54.0,1
16564029,97.0,25.0,49.0,183.7,8999.0,9.0,34.0,0.0,0.0,0.69,10.088235294117647,0.6470588235294118,0.35294117647058826,1857.0,3.0,1.0,4.72,4.7,11.235294117647058,17.340153601286843,54.0,0
16565407,97.0,25.0,50.0,180.0,8999.0,13.0,28.0,0.0,1.0,0.56,10.714285714285714,0.7857142857142857,0.21428571428571427,1853.0,3.0,0.0,4.72,4.7,17.75,11.141229022284037,54.0,0
16565765,97.0,25.0,50.0,180.0,8999.0,3.0,22.0,0.0,0.0,0.44,13.636363636363637,1.0,0.0,1750.0,3.0,0.0,4.72,4.7,10.363636363636363,9.739018679953583,54.0,0
16567732,97.0,23.0,32.0,159.0,5088.0,1.0,18.0,0.0,0.0,0.56,12.444444444444445,0.7222222222222222,0.2777777777777778,1003.0,3.0,0.0,4.72,4.7,7.166666666666667,11.623871088624792,54.0,0
16573953,97.0,25.0,50.0,180.0,8999.0,14.0,23.0,2.0,0.0,0.46,6.521739130434782,0.17391304347826086,0.8260869565217391,1986.0,8.0,0.0,4.72,4.7,22.52173913043478,5.861713383855134,54.0,0
16574010,97.0,25.0,16.0,209.0,3344.0,0.0,5.0,0.0,0.0,0.31,22.4,1.0,0.0,1750.0,2.0,0.0,4.72,4.7,11.6,34.549963820530984,54.0,0
143866,97.0,25.0,32.0,179.3,5738.0,0.0,13.0,0.0,0.0,0.41,7.384615384615385,0.0,1.0,1978.0,1.0,0.0,4.72,4.7,28.23076923076923,0.0,270.0,1
146944,99.0,25.0,60.0,125.0,7500.0,1.0,19.0,0.0,0.0,0.32,9.473684210526315,0.9473684210526315,0.05263157894736842,432.0,5.0,0.0,4.947368421052632,4.947368421052632,10.473684210526315,6.171998643183745,319.0,1
16431426,99.0,25.0,48.0,184.3,8846.0,1.0,1.0,0.0,0.0,0.02,144.0,1.0,0.0,1010.0,1.0,0.0,5.0,5.0,3.0,0.0,677.0,0
135058,99.0,25.0,40.0,282.8,11310.0,1.0,26.0,0.0,0.0,0.65,4.615384615384615,0.9230769230769231,0.07692307692307693,1373.0,1.0,0.0,5.0,5.0,20.96153846153846,4.397901597527901,319.0,0
137751,99.0,25.0,64.0,133.4,8536.0,0.0,1.0,0.0,0.0,0.02,192.0,1.0,0.0,301.0,1.0,0.0,4.72,4.7,3.0,0.0,677.0,0
138867,99.0,25.0,32.0,162.8,5208.0,3.0,30.0,0.0,1.0,0.94,3.2,0.9666666666666667,0.03333333333333333,452.0,3.0,0.0,4.72,4.7,6.066666666666666,1.9722208731310478,319.0,1
142724,97.0,25.0,48.0,159.0,7632.0,1.0,19.0,0.0,0.0,0.4,7.578947368421052,0.15789473684210525,0.8421052631578947,447.0,1.0,0.0,5.0,5.0,7.2631578947368425,3.629798699169312,100.0,1
156462,97.0,25.0,96.0,159.0,15264.0,1.0,44.0,0.0,0.0,0.46,6.545454545454546,0.9545454545454546,0.045454545454545456,501.0,2.0,1.0,4.72,4.7,5.545454545454546,8.11648806045558,100.0,1
16402387,97.0,25.0,64.0,169.2,10828.0,3.0,4.0,0.0,0.0,0.06,48.0,1.0,0.0,521.0,3.0,0.0,4.72,4.7,5.5,34.00367627183861,100.0,0
16422455,97.0,25.0,96.0,160.2,15379.0,2.0,55.0,0.0,0.0,0.57,5.236363636363636,0.7818181818181819,0.21818181818181817,1025.0,4.0,0.0,5.0,5.0,24.927272727272726,4.170765660557566,100.0,1
16422611,99.0,23.0,32.0,124.2,3974.0,0.0,5.0,0.0,0.0,0.16,19.2,1.0,0.0,1196.0,1.0,0.0,4.0,5.0,4.0,14.923136399564267,100.0,1
16435493,691.0,25.0,96.0,154.7,14847.0,0.0,28.0,0.0,1.0,0.29,10.285714285714286,0.14285714285714285,0.8571428571428571,301.0,5.0,0.0,3.0,4.0,6.821428571428571,6.180700462007376,100.0,1
16436719,691.0,25.0,192.0,139.0,26688.0,4.0,71.0,0.0,0.0,0.37,8.112676056338028,0.8591549295774648,0.14084507042253522,729.0,6.0,0.0,5.0,5.0,12.014084507042254,13.779887948427861,100.0,0
16449249,97.0,25.0,32.0,159.0,5088.0,0.0,4.0,0.0,0.0,0.12,24.0,1.0,0.0,596.0,1.0,0.0,5.0,5.0,12.0,1.7320508075688772,100.0,0
16489192,97.0,25.0,32.0,169.0,5408.0,4.0,28.0,0.0,1.0,0.88,8.0,0.25,0.75,1684.0,3.0,0.0,4.72,4.7,76.92857142857143,2.65174396044302,100.0,1
16490244,97.0,23.0,112.0,99.2,11111.0,15.0,85.0,1.0,3.0,0.76,7.905882352941177,0.49411764705882355,0.5058823529411764,864.0,5.0,0.0,5.0,5.0,13.258823529411766,10.599429190275478,100.0,1
16557450,97.0,25.0,70.0,158.7,11111.0,7.0,27.0,0.0,0.0,0.39,15.555555555555555,0.7037037037037037,0.2962962962962963,1357.0,11.0,0.0,4.72,4.7,7.074074074074074,21.36376035276226,100.0,0
16558581,0.0,25.0,32.0,178.6,5715.8,1.0,32.0,0.0,0.0,1.0,4.8125,0.9375,0.0625,1803.0,18.0,1.0,4.0,5.0,17.875,3.1442151182254405,100.0,0
16559553,1662.0,25.0,70.0,158.7,11111.0,21.0,70.0,0.0,1.0,1.0,3.4285714285714284,0.6428571428571429,0.35714285714285715,432.0,6.0,1.0,4.5,5.0,21.142857142857142,2.7103436558708296,100.0,1
16562413,1662.0,25.0,58.0,172.4,9999.0,6.0,23.0,0.0,2.0,0.4,15.130434782608695,0.21739130434782608,0.782608695652174,1839.0,4.0,0.0,4.72,4.7,25.391304347826086,6.402506920079046,100.0,0
16563813,1662.0,25.0,48.0,187.5,8999.0,8.0,40.0,0.0,0.0,0.83,8.4,0.525,0.475,1839.0,5.0,0.0,5.0,5.0,23.25,5.0433378243239275,100.0,0
146709,98.0,21.0,46.0,50.0,2300.0,4.0,10.0,1.0,0.0,0.22,13.8,0.6,0.4,719.0,2.0,0.0,4.72,4.7,6.3,8.621033709609435,638.0,1
141620,99.0,23.0,64.0,103.7,6636.0,2.0,20.0,0.0,0.0,0.31,9.6,0.8,0.2,330.0,11.0,0.0,4.72,4.7,4.4,13.300573790551095,100.0,1
140269,99.0,23.0,65.0,97.5,6336.0,1.0,10.0,0.0,0.0,0.15,19.5,0.5,0.5,420.0,4.0,0.0,5.0,5.0,5.0,4.168666186896929,677.0,1
16407906,99.0,25.0,131.0,145.6,19072.0,16.0,67.0,1.0,2.0,0.51,5.865671641791045,0.8059701492537313,0.19402985074626866,995.0,20.0,0.0,4.961538461538462,5.0,26.582089552238806,4.265286977290408,270.0,1
154351,99.0,21.0,32.0,71.9,2300.0,5.0,10.0,1.0,0.0,0.31,9.6,0.7,0.3,706.0,5.0,0.0,4.72,4.7,6.1,11.566234381931649,54.0,1
132170,99.0,23.0,32.0,109.0,3487.0,0.0,1.0,0.0,0.0,0.03,96.0,0.0,1.0,274.0,1.0,0.0,4.72,4.7,10.0,0.0,667.0,0
134185,99.0,25.0,60.0,139.1,8344.0,2.0,19.0,0.0,1.0,0.32,9.473684210526315,0.8421052631578947,0.15789473684210525,141.0,1.0,0.0,5.0,5.0,6.157894736842105,5.505977612893482,638.0,1
135346,510.0,25.0,70.0,158.6,11102.6,5.0,5.0,0.0,0.0,0.07,98.0,0.4,0.6,1750.0,3.0,0.0,5.0,5.0,15.8,28.58671019897183,270.0,0
135492,99.0,25.0,96.0,139.9,13432.0,14.0,60.0,1.0,0.0,0.62,4.8,0.38333333333333336,0.6166666666666667,177.0,1.0,0.0,4.72,4.7,8.85,6.209615288719448,100.0,1
141226,99.0,21.0,96.0,52.1,5000.0,5.0,37.0,0.0,0.0,0.39,7.783783783783784,0.16216216216216217,0.8378378378378378,1233.0,6.0,1.0,5.0,3.0,8.513513513513514,3.414551091894681,319.0,1
141451,97.0,25.0,93.0,129.0,12000.0,2.0,16.0,1.0,0.0,0.17,17.4375,0.625,0.375,308.0,9.0,0.0,4.72,4.7,7.8125,18.361077491984688,319.0,1
141570,99.0,25.0,64.0,149.0,9536.0,26.0,64.0,0.0,0.0,1.0,2.5,0.484375,0.515625,255.0,12.0,0.0,5.0,5.0,10.6875,2.8312317135609044,100.0,1
142589,97.0,25.0,104.0,137.5,14304.0,3.0,20.0,1.0,0.0,0.19,15.6,0.8,0.2,473.0,5.0,0.0,4.0,4.0,6.6,15.564720566582283,319.0,0
142620,99.0,25.0,70.0,149.0,10430.0,2.0,29.0,0.0,0.0,0.41,7.241379310344827,0.3103448275862069,0.6896551724137931,521.0,4.0,0.0,4.916666666666667,5.0,8.862068965517242,2.4690198689562,100.0,1
142741,99.0,28.0,90.0,111.1,10000.0,6.0,79.0,5.0,1.0,0.88,1.139240506329114,0.7215189873417721,0.27848101265822783,521.0,13.0,0.0,4.625,5.0,15.49367088607595,0.6199119410614393,667.0,1
145266,99.0,25.0,64.0,169.0,10816.0,0.0,1.0,1.0,0.0,0.02,192.0,0.0,1.0,444.0,1.0,0.0,4.72,4.7,9.0,0.0,319.0,0
145599,99.0,25.0,65.0,153.8,10000.0,12.0,37.0,0.0,2.0,0.57,5.27027027027027,0.918918918918919,0.08108108108108109,377.0,4.0,0.0,5.0,5.0,13.783783783783784,6.390096504226937,638.0,1
146392,99.0,25.0,64.0,152.8,9776.0,3.0,42.0,0.0,2.0,0.66,4.571428571428571,1.0,0.0,393.0,4.0,0.0,4.72,4.7,5.5,4.8942949556253454,270.0,1
150859,99.0,25.0,74.0,150.7,11149.0,1.0,5.0,0.0,0.0,0.07,103.6,0.6,0.4,1618.0,4.0,0.0,5.0,5.0,47.2,111.09815480015858,54.0,0
151429,97.0,21.0,32.0,69.0,2208.0,1.0,10.0,0.0,0.0,0.31,9.6,0.7,0.3,179.0,3.0,0.0,5.0,5.0,9.5,10.533016872883307,270.0,1
156238,99.0,25.0,128.0,149.0,19072.0,16.0,91.0,3.0,1.0,0.71,4.21978021978022,0.8681318681318682,0.13186813186813187,689.0,18.0,0.0,4.72,4.7,9.153846153846153,5.558194733322024,270.0,1
163718,99.0,25.0,64.0,149.0,9536.0,1.0,10.0,0.0,0.0,0.16,19.2,1.0,0.0,521.0,3.0,0.0,4.72,4.7,8.5,11.272385136547928,100.0,0
164332,99.0,21.0,96.0,55.2,5299.0,8.0,39.0,0.0,1.0,0.41,7.384615384615385,0.8717948717948718,0.1282051282051282,754.0,18.0,0.0,4.555555555555555,4.222222222222222,5.076923076923077,7.392687052915752,667.0,1
166465,99.0,25.0,64.0,149.0,9536.0,1.0,20.0,0.0,0.0,0.31,9.6,0.8,0.2,521.0,10.0,1.0,4.72,4.7,6.5,21.529905761643803,100.0,1
16397763,99.0,25.0,33.0,181.8,6000.0,0.0,3.0,0.0,0.0,0.09,33.0,1.0,0.0,462.0,3.0,0.0,4.72,4.7,4.666666666666667,13.527749258468683,638.0,0
16400021,99.0,21.0,200.0,61.7,12348.0,4.0,176.0,18.0,2.0,0.88,3.409090909090909,0.7954545454545454,0.20454545454545456,842.0,16.0,1.0,4.6923076923076925,5.0,8.198863636363637,10.497247629364937,638.0,1
16402717,99.0,21.0,32.0,62.5,2000.0,3.0,25.0,0.0,0.0,0.78,3.84,0.68,0.32,772.0,4.0,0.0,5.0,5.0,5.64,3.503807452852777,677.0,1
16432588,97.0,25.0,64.0,149.0,9536.0,6.0,24.0,0.0,1.0,0.38,8.0,0.6666666666666666,0.3333333333333333,432.0,2.0,0.0,5.0,5.0,9.166666666666666,4.92387705140891,638.0,1
16433383,99.0,21.0,50.0,65.7,3283.0,0.0,12.0,0.0,0.0,0.24,12.5,0.9166666666666666,0.08333333333333333,898.0,3.0,1.0,5.0,4.0,4.083333333333333,6.4731379679036,100.0,1
16442843,97.0,21.0,102.0,49.0,5000.0,7.0,14.0,0.0,0.0,0.14,51.0,0.42857142857142855,0.5714285714285714,825.0,2.0,0.0,4.72,4.7,12.857142857142858,147.07045855718198,667.0,0
16443727,99.0,25.0,100.0,149.0,14900.0,20.0,45.0,0.0,0.0,0.45,6.666666666666667,0.6444444444444445,0.35555555555555557,677.0,5.0,1.0,5.0,5.0,29.266666666666666,13.350443566951004,270.0,1
16444577,99.0,21.0,96.0,58.3,5599.0,58.0,96.0,0.0,0.0,1.0,2.125,0.625,0.375,1238.0,10.0,0.0,4.72,4.7,10.739583333333334,4.3787640449564655,100.0,1
16447261,99.0,21.0,96.0,52.1,5000.0,6.0,26.0,1.0,0.0,0.27,11.076923076923077,0.7692307692307693,0.23076923076923078,842.0,3.0,0.0,4.72,4.7,9.538461538461538,20.700390185843208,100.0,1
16447275,99.0,25.0,74.0,150.1,11111.0,1.0,36.0,0.0,1.0,0.49,14.38888888888889,0.8055555555555556,0.19444444444444445,1357.0,14.0,0.0,4.75,4.75,11.805555555555555,39.75995432912327,54.0,1
16449227,99.0,25.0,64.0,156.2,9999.0,0.0,4.0,0.0,0.0,0.06,48.0,0.75,0.25,722.0,2.0,0.0,4.72,4.7,9.5,16.46207763315433,667.0,0
16453059,99.0,23.0,32.0,119.0,3808.0,0.0,8.0,0.0,0.0,0.25,12.0,1.0,0.0,1237.0,2.0,0.0,4.72,4.7,4.875,6.566962768281849,54.0,1
16453932,99.0,28.0,180.0,122.2,22000.0,56.0,174.0,1.0,0.0,0.97,1.0402298850574712,0.7126436781609196,0.28735632183908044,521.0,11.0,13.0,4.5,5.0,9.586206896551724,0.5092983001030026,54.0,1
16455723,99.0,21.0,108.0,49.1,5299.0,8.0,15.0,1.0,0.0,0.14,21.6,0.6,0.4,825.0,1.0,0.0,2.0,3.0,4.6,14.431447143882234,100.0,0
16464775,99.0,25.0,48.0,166.6,7999.0,1.0,12.0,0.0,0.0,0.25,12.0,0.75,0.25,911.0,3.0,0.0,5.0,5.0,22.75,18.690461025168247,100.0,1
16485079,99.0,21.0,108.0,49.1,5298.0,1.0,8.0,0.0,0.0,0.07,140.75,1.0,0.0,1824.0,4.0,0.0,4.72,4.7,14.875,324.25596150484046,667.0,0
16487760,99.0,25.0,48.0,159.0,7632.0,1.0,1.0,0.0,0.0,0.02,144.0,1.0,0.0,984.0,1.0,0.0,4.72,4.7,9.0,0.0,667.0,1
16494747,99.0,21.0,32.0,69.0,2208.0,0.0,22.0,1.0,0.0,0.69,10.181818181818182,0.6363636363636364,0.36363636363636365,1782.0,7.0,0.0,4.72,4.7,5.181818181818182,18.728407480435884,319.0,0
16496330,0.0,25.0,91.0,139.9,12729.0,16.0,84.0,4.0,1.0,0.92,3.25,0.6309523809523809,0.36904761904761907,756.0,24.0,1.0,4.72,4.7,11.952380952380953,5.503089415530011,319.0,1
16500718,99.0,25.0,48.0,149.0,7152.0,4.0,16.0,0.0,0.0,0.33,9.0,1.0,0.0,1420.0,2.0,1.0,4.72,4.7,83.375,5.098610921940733,54.0,1
16501336,99.0,25.0,50.0,160.0,7999.0,1.0,17.0,0.0,0.0,0.34,8.823529411764707,1.0,0.0,738.0,1.0,0.0,4.72,4.7,9.058823529411764,3.91734453875251,319.0,1
16501416,97.0,25.0,64.0,149.0,9536.0,6.0,35.0,0.0,0.0,0.55,5.485714285714286,0.7428571428571429,0.2571428571428571,1267.0,1.0,0.0,4.25,4.0,8.82857142857143,3.957123138014758,270.0,1
16502780,0.0,25.0,48.0,149.0,7152.0,0.0,30.0,0.0,1.0,0.62,9.6,0.8666666666666667,0.13333333333333333,1460.0,7.0,0.0,4.72,4.7,49.766666666666666,26.852192273351875,54.0,1
16503116,0.0,25.0,32.0,159.0,5088.0,4.0,32.0,0.0,0.0,1.0,1.84375,0.53125,0.46875,1101.0,10.0,0.0,4.72,4.7,12.40625,1.1635422833577171,319.0,1
16504646,99.0,21.0,96.0,55.2,5299.0,6.0,24.0,1.0,0.0,0.25,24.0,0.875,0.125,1561.0,9.0,0.0,4.72,4.7,5.75,75.52798454397788,638.0,0
16510525,99.0,25.0,64.0,149.0,9536.0,1.0,27.0,0.0,0.0,0.42,16.59259259259259,0.9629629629629629,0.037037037037037035,802.0,4.0,0.0,4.72,4.7,8.037037037037036,32.60542838415039,100.0,1
16515452,99.0,25.0,48.0,149.0,7152.0,3.0,48.0,0.0,2.0,1.0,2.875,0.8958333333333334,0.10416666666666667,904.0,1.0,0.0,5.0,5.0,6.541666666666667,2.3425602772356298,270.0,1
16516563,99.0,23.0,48.0,109.0,5232.0,1.0,48.0,0.0,0.0,1.0,2.75,0.9166666666666666,0.08333333333333333,1523.0,3.0,0.0,4.72,4.7,4.333333333333333,5.302046975240748,100.0,1
